2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:21:41,002 [26] INFO  DBServer - 方位------2----2,3,5,6,8,8,11,14,17,19,22,26,29,
2017-07-20 09:22:27,330 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:27,330 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:27,330 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:27,330 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:27,330 [21] INFO  DBServer - 方位------1--出--18
2017-07-20 09:22:27,424 [26] INFO  DBServer - 方位------2--摸--29
2017-07-20 09:22:29,218 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:29,218 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:29,218 [26] INFO  DBServer - 方位------2--出--22
2017-07-20 09:22:29,218 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:29,218 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:31,090 [20] INFO  DBServer - 方位------1--摸--21
2017-07-20 09:22:33,445 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:33,445 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:33,445 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:33,445 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:33,445 [26] INFO  DBServer - 方位------1--出--14
2017-07-20 09:22:33,477 [25] INFO  DBServer - 方位------2--摸--7
2017-07-20 09:22:35,224 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:35,224 [25] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:35,224 [25] INFO  DBServer - 方位------2--出--26
2017-07-20 09:22:35,224 [25] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:35,224 [25] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:36,581 [26] INFO  DBServer - 方位------1--摸--23
2017-07-20 09:22:37,704 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:22:37,704 [25] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:22:37,704 [25] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:22:37,704 [25] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:22:37,704 [25] INFO  DBServer - 方位------1--出--15
2017-07-20 09:22:37,720 [26] INFO  DBServer - 方位------2--摸--9
